Date,Close,SMA
2006-06-21,14.529999732971191,14.191999816894532
2006-06-22,14.329999923706055,14.317999839782715
2006-06-23,14.899999618530273,14.45999984741211
2006-06-26,14.670000076293945,14.535999870300293
2006-06-27,14.5,14.585999870300293
2006-06-28,14.579999923706055,14.595999908447265
2006-06-29,14.739999771118164,14.677999877929688
2006-06-30,14.489999771118164,14.595999908447265
2006-07-03,14.8100004196167,14.623999977111817
2006-07-05,14.569999694824219,14.63799991607666
2006-07-06,14.5,14.621999931335449
2006-07-07,14.779999732971191,14.629999923706055
2006-07-10,14.59000015258789,14.65
2006-07-11,14.539999961853027,14.595999908447265
2006-07-12,14.220000267028809,14.526000022888184
2006-07-13,14.100000381469727,14.446000099182129
2006-07-14,14.289999961853027,14.348000144958496
2006-07-17,14.420000076293945,14.314000129699707
2006-07-18,14.720000267028809,14.350000190734864
2006-07-19,15.069999694824219,14.520000076293945
2006-07-20,15.119999885559082,14.723999977111816
2006-07-21,15.119999885559082,14.889999961853027
2006-07-24,14.979999542236328,15.001999855041504
2006-07-25,14.930000305175781,15.043999862670898
2006-07-26,15.020000457763672,15.034000015258789
2006-07-27,14.869999885559082,14.98400001525879
2006-07-28,15.069999694824219,14.973999977111816
2006-07-31,14.970000267028809,14.972000122070312
2006-08-01,14.729999542236328,14.931999969482423
2006-08-02,14.8100004196167,14.889999961853027
2006-08-03,14.770000457763672,14.870000076293945
2006-08-04,14.619999885559082,14.780000114440918
2006-08-07,14.619999885559082,14.710000038146973
2006-08-08,14.800000190734863,14.724000167846679
2006-08-09,14.949999809265137,14.752000045776366
2006-08-10,15.130000114440918,14.823999977111816
2006-08-11,14.989999771118164,14.897999954223632
2006-08-14,15.289999961853027,15.031999969482422
2006-08-15,15.720000267028809,15.215999984741211
2006-08-16,15.539999961853027,15.33400001525879
2006-08-17,15.8100004196167,15.470000076293946
2006-08-18,15.710000038146973,15.614000129699708
2006-08-21,15.640000343322754,15.684000205993652
2006-08-22,15.479999542236328,15.636000061035157
2006-08-23,15.319999694824219,15.592000007629395
2006-08-24,15.380000114440918,15.505999946594239
2006-08-25,15.40999984741211,15.445999908447266
2006-08-28,15.539999961853027,15.42599983215332
2006-08-29,15.520000457763672,15.434000015258789
2006-08-30,15.760000228881836,15.522000122070313
2006-08-31,15.65999984741211,15.57800006866455
2006-09-01,15.5,15.59600009918213
2006-09-05,15.84000015258789,15.656000137329102
2006-09-06,15.619999885559082,15.676000022888184
2006-09-07,16.010000228881836,15.726000022888183
2006-09-08,15.90999984741211,15.776000022888184
2006-09-11,16.290000915527344,15.934000205993652
2006-09-12,16.299999237060547,16.026000022888184
2006-09-13,16.389999389648438,16.179999923706056
2006-09-14,16.469999313354492,16.271999740600585
2006-09-15,16.329999923706055,16.355999755859376
2006-09-18,16.25,16.347999572753906
2006-09-19,16.1299991607666,16.313999557495116
2006-09-20,17.93000030517578,16.621999740600586
2006-09-21,18.079999923706055,16.9439998626709
2006-09-22,17.540000915527344,17.186000061035156
2006-09-25,17.969999313354492,17.529999923706054
2006-09-26,18.190000534057617,17.94200019836426
2006-09-27,17.93000030517578,17.94200019836426
2006-09-28,17.989999771118164,17.92400016784668
2006-09-29,17.739999771118164,17.963999938964843
2006-10-02,17.65999984741211,17.90200004577637
2006-10-03,17.899999618530273,17.8439998626709
2006-10-04,18.170000076293945,17.891999816894533
2006-10-05,18.260000228881836,17.945999908447266
2006-10-06,18.190000534057617,18.036000061035157
2006-10-09,18.549999237060547,18.213999938964843
2006-10-10,18.739999771118164,18.381999969482422
2006-10-11,18.579999923706055,18.463999938964843
2006-10-12,18.989999771118164,18.60999984741211
2006-10-13,19.06999969482422,18.78599967956543
2006-10-16,18.989999771118164,18.873999786376952
2006-10-17,18.6299991607666,18.85199966430664
2006-10-18,18.739999771118164,18.883999633789063
2006-10-19,18.8700008392334,18.85999984741211
2006-10-20,18.979999542236328,18.841999816894532
2006-10-23,19.149999618530273,18.873999786376952
2006-10-24,18.889999389648438,18.92599983215332
2006-10-25,18.6200008392334,18.90200004577637
2006-10-26,18.719999313354492,18.871999740600586
2006-10-27,18.100000381469727,18.695999908447266
2006-10-30,18.520000457763672,18.570000076293944
2006-10-31,18.469999313354492,18.486000061035156
2006-11-01,18.469999313354492,18.455999755859374
2006-11-02,18.270000457763672,18.36599998474121
2006-11-03,17.780000686645508,18.302000045776367
2006-11-06,18.100000381469727,18.21800003051758
2006-11-07,18.200000762939453,18.16400032043457
2006-11-08,18.360000610351562,18.142000579833983
2006-11-09,18.540000915527344,18.19600067138672
2006-11-10,18.780000686645508,18.39600067138672
2006-11-13,19.18000030517578,18.61200065612793
2006-11-14,19.170000076293945,18.80600051879883
2006-11-15,19.1200008392334,18.958000564575194
2006-11-16,19.100000381469727,19.070000457763673
2006-11-17,19.459999084472656,19.206000137329102
2006-11-20,19.479999542236328,19.26599998474121
2006-11-21,19.479999542236328,19.327999877929688
2006-11-22,19.65999984741211,19.43599967956543
2006-11-24,19.600000381469727,19.53599967956543
2006-11-27,18.920000076293945,19.427999877929686
2006-11-28,18.899999618530273,19.311999893188478
2006-11-29,19.149999618530273,19.245999908447267
2006-11-30,19.049999237060547,19.123999786376952
2006-12-01,18.809999465942383,18.965999603271484
2006-12-04,19.280000686645508,19.0379997253418
2006-12-05,18.860000610351562,19.029999923706054
2006-12-06,17.8799991607666,18.77599983215332
2006-12-07,17.5,18.46599998474121
2006-12-08,17.799999237060547,18.263999938964844
2006-12-11,18.06999969482422,18.021999740600585
2006-12-12,17.989999771118164,17.847999572753906
2006-12-13,18.020000457763672,17.87599983215332
2006-12-14,18.020000457763672,17.979999923706053
2006-12-15,17.68000030517578,17.956000137329102
2006-12-18,17.90999984741211,17.92400016784668
2006-12-19,17.100000381469727,17.746000289916992
2006-12-20,17.100000381469727,17.562000274658203
2006-12-21,17.100000381469727,17.378000259399414
2006-12-22,17.110000610351562,17.26400032043457
2006-12-26,17.1299991607666,17.108000183105467
2006-12-27,17.100000381469727,17.108000183105467
2006-12-28,17.200000762939453,17.128000259399414
2006-12-29,17.139999389648438,17.136000061035155
2007-01-03,17.510000228881836,17.21599998474121
2007-01-04,17.68000030517578,17.326000213623047
2007-01-05,17.639999389648438,17.43400001525879
2007-01-08,17.860000610351562,17.56599998474121
2007-01-09,17.81999969482422,17.702000045776366
2007-01-10,17.770000457763672,17.754000091552733
2007-01-11,17.389999389648438,17.695999908447266
2007-01-12,17.5,17.66800003051758
2007-01-16,17.299999237060547,17.555999755859375
2007-01-17,17.520000457763672,17.495999908447267
2007-01-18,17.1200008392334,17.36599998474121
2007-01-19,17.270000457763672,17.342000198364257
2007-01-22,17.0,17.24200019836426
2007-01-23,17.1200008392334,17.206000518798827
2007-01-24,17.139999389648438,17.13000030517578
2007-01-25,16.979999542236328,17.102000045776368
2007-01-26,17.149999618530273,17.077999877929688
2007-01-29,17.270000457763672,17.131999969482422
2007-01-30,17.15999984741211,17.139999771118163
2007-01-31,17.15999984741211,17.1439998626709
2007-02-01,17.049999237060547,17.157999801635743
2007-02-02,17.420000076293945,17.211999893188477
2007-02-05,17.15999984741211,17.189999771118163
2007-02-06,17.020000457763672,17.161999893188476
2007-02-07,16.90999984741211,17.111999893188475
2007-02-08,16.709999084472656,17.043999862670898
2007-02-09,16.700000762939453,16.9
2007-02-12,16.649999618530273,16.797999954223634
2007-02-13,16.6200008392334,16.71800003051758
2007-02-14,16.770000457763672,16.690000152587892
2007-02-15,16.90999984741211,16.730000305175782
2007-02-16,16.700000762939453,16.730000305175782
2007-02-20,16.979999542236328,16.796000289916993
2007-02-21,17.200000762939453,16.912000274658205
2007-02-22,17.270000457763672,17.012000274658202
2007-02-23,16.81999969482422,16.994000244140626
2007-02-26,16.81999969482422,17.018000030517577
2007-02-27,16.290000915527344,16.88000030517578
2007-02-28,16.43000030517578,16.726000213623045
2007-03-01,16.770000457763672,16.626000213623048
2007-03-02,16.709999084472656,16.604000091552734
2007-03-05,16.3700008392334,16.51400032043457
2007-03-06,16.8799991607666,16.631999969482422
2007-03-07,16.489999771118164,16.6439998626709
2007-03-08,16.690000534057617,16.62799987792969
2007-03-09,16.6299991607666,16.611999893188475
2007-03-12,17.06999969482422,16.75199966430664
2007-03-13,16.649999618530273,16.705999755859374
2007-03-14,16.8799991607666,16.783999633789062
2007-03-15,16.719999313354492,16.789999389648436
2007-03-16,16.700000762939453,16.80399971008301
2007-03-19,17.18000030517578,16.82599983215332
2007-03-20,17.549999237060547,17.005999755859374
2007-03-21,18.170000076293945,17.263999938964844
2007-03-22,18.489999771118164,17.618000030517578
2007-03-23,18.239999771118164,17.92599983215332
2007-03-26,18.389999389648438,18.16799964904785
2007-03-27,18.489999771118164,18.355999755859376
2007-03-28,18.170000076293945,18.355999755859376
2007-03-29,18.15999984741211,18.289999771118165
2007-03-30,18.1299991607666,18.26799964904785
2007-04-02,18.139999389648438,18.21799964904785
2007-04-03,18.360000610351562,18.19199981689453
2007-04-04,18.559999465942383,18.269999694824218
2007-04-05,18.670000076293945,18.371999740600586
2007-04-09,18.56999969482422,18.45999984741211
2007-04-10,18.850000381469727,18.602000045776368
2007-04-11,18.59000015258789,18.647999954223632
2007-04-12,18.700000762939453,18.67600021362305
2007-04-13,18.6299991607666,18.66800003051758
2007-04-16,18.899999618530273,18.73400001525879
2007-04-17,18.889999389648438,18.74199981689453
2007-04-18,18.729999542236328,18.769999694824218
2007-04-19,18.760000228881836,18.781999588012695
2007-04-20,19.0,18.855999755859376
2007-04-23,18.940000534057617,18.863999938964845
2007-04-24,18.81999969482422,18.85
2007-04-25,18.899999618530273,18.88400001525879
2007-04-26,18.950000762939453,18.922000122070312
2007-04-27,19.100000381469727,18.94200019836426
2007-04-30,18.799999237060547,18.913999938964842
2007-05-01,18.59000015258789,18.868000030517578
2007-05-02,18.860000610351562,18.860000228881837
2007-05-03,19.020000457763672,18.87400016784668
2007-05-04,19.030000686645508,18.860000228881837
2007-05-07,19.049999237060547,18.910000228881835
2007-05-08,18.950000762939453,18.98200035095215
2007-05-09,18.829999923706055,18.976000213623045
2007-05-10,18.489999771118164,18.870000076293945
2007-05-11,18.979999542236328,18.85999984741211
2007-05-14,18.940000534057617,18.838000106811524
2007-05-15,18.84000015258789,18.81599998474121
2007-05-16,18.989999771118164,18.84799995422363
2007-05-17,19.049999237060547,18.95999984741211
2007-05-18,19.25,19.013999938964844
2007-05-21,19.31999969482422,19.089999771118165
2007-05-22,19.3700008392334,19.195999908447266
2007-05-23,19.15999984741211,19.229999923706053
2007-05-24,18.75,19.170000076293945
2007-05-25,19.239999771118164,19.16800003051758
2007-05-29,19.309999465942383,19.165999984741212
2007-05-30,19.420000076293945,19.17599983215332
2007-05-31,19.3799991607666,19.219999694824217
2007-06-01,19.65999984741211,19.40199966430664
2007-06-04,19.670000076293945,19.487999725341798
2007-06-05,19.479999542236328,19.521999740600585
2007-06-06,19.350000381469727,19.50799980163574
2007-06-07,18.729999542236328,19.37799987792969
2007-06-08,19.059999465942383,19.25799980163574
2007-06-11,19.209999084472656,19.165999603271484
2007-06-12,18.84000015258789,19.0379997253418
2007-06-13,19.299999237060547,19.027999496459962
2007-06-14,19.639999389648438,19.20999946594238
2007-06-15,19.860000610351562,19.36999969482422
2007-06-18,19.790000915527344,19.486000061035156
2007-06-19,19.8799991607666,19.6939998626709
2007-06-20,19.530000686645508,19.74000015258789
2007-06-21,19.68000030517578,19.74800033569336
2007-06-22,19.389999389648438,19.654000091552735
2007-06-25,19.479999542236328,19.591999816894532
2007-06-26,19.15999984741211,19.447999954223633
2007-06-27,19.690000534057617,19.479999923706053
2007-06-28,19.850000381469727,19.513999938964844
2007-06-29,19.709999084472656,19.577999877929688
2007-07-02,19.920000076293945,19.665999984741212
2007-07-03,20.06999969482422,19.84799995422363
2007-07-05,20.489999771118164,20.00799980163574
2007-07-06,20.399999618530273,20.117999649047853
2007-07-09,20.15999984741211,20.207999801635744
2007-07-10,19.719999313354492,20.16799964904785
2007-07-11,19.979999542236328,20.149999618530273
2007-07-12,20.5,20.15199966430664
2007-07-13,20.399999618530273,20.15199966430664
2007-07-16,20.200000762939453,20.15999984741211
2007-07-17,20.3799991607666,20.29199981689453
2007-07-18,20.40999984741211,20.37799987792969
2007-07-19,20.600000381469727,20.397999954223632
2007-07-20,20.610000610351562,20.440000152587892
2007-07-23,20.780000686645508,20.5560001373291
2007-07-24,20.639999389648438,20.608000183105467
2007-07-25,20.579999923706055,20.642000198364258
2007-07-26,20.010000228881836,20.52400016784668
2007-07-27,19.6200008392334,20.326000213623047
2007-07-30,19.579999923706055,20.086000061035158
2007-07-31,19.1200008392334,19.78200035095215
2007-08-01,19.790000915527344,19.624000549316406
2007-08-02,20.09000015258789,19.640000534057616
2007-08-03,19.65999984741211,19.64800033569336
2007-08-06,20.079999923706055,19.74800033569336
2007-08-07,19.68000030517578,19.860000228881837
2007-08-08,20.200000762939453,19.94200019836426
2007-08-09,20.09000015258789,19.94200019836426
2007-08-10,19.989999771118164,20.00800018310547
2007-08-13,19.719999313354492,19.936000061035156
2007-08-14,19.350000381469727,19.870000076293945
2007-08-15,19.18000030517578,19.665999984741212
2007-08-16,19.139999389648438,19.47599983215332
2007-08-17,19.350000381469727,19.34799995422363
2007-08-20,19.110000610351562,19.226000213623045
2007-08-21,19.270000457763672,19.210000228881835
2007-08-22,19.31999969482422,19.238000106811523
2007-08-23,19.3700008392334,19.284000396728516
2007-08-24,19.940000534057617,19.402000427246094
2007-08-27,19.860000610351562,19.552000427246092
2007-08-28,19.360000610351562,19.570000457763673
2007-08-29,20.1299991607666,19.73200035095215
2007-08-30,20.209999084472656,19.9
2007-08-31,20.280000686645508,19.96800003051758
2007-09-04,20.719999313354492,20.139999771118163
2007-09-05,20.729999542236328,20.413999557495117
2007-09-06,20.540000915527344,20.495999908447267
2007-09-07,20.15999984741211,20.486000061035156
2007-09-10,20.170000076293945,20.463999938964843
2007-09-11,20.459999084472656,20.411999893188476
2007-09-12,20.540000915527344,20.37400016784668
2007-09-13,20.450000762939453,20.3560001373291
2007-09-14,20.06999969482422,20.338000106811524
2007-09-17,20.020000457763672,20.30800018310547
2007-09-18,20.729999542236328,20.362000274658204
2007-09-19,20.84000015258789,20.422000122070312
2007-09-20,21.040000915527344,20.54000015258789
2007-09-21,21.979999542236328,20.922000122070312
2007-09-24,21.790000915527344,21.276000213623046
2007-09-25,21.940000534057617,21.518000411987305
2007-09-26,21.770000457763672,21.70400047302246
2007-09-27,21.6299991607666,21.822000122070314
2007-09-28,21.649999618530273,21.756000137329103
2007-10-01,21.969999313354492,21.79199981689453
2007-10-02,21.850000381469727,21.773999786376955
2007-10-03,21.56999969482422,21.73399963378906
2007-10-04,21.760000228881836,21.75999984741211
2007-10-05,22.18000030517578,21.86599998474121
2007-10-08,22.510000228881836,21.97400016784668
2007-10-09,22.579999923706055,22.120000076293945
2007-10-10,22.920000076293945,22.39000015258789
2007-10-11,22.459999084472656,22.529999923706054
2007-10-12,22.440000534057617,22.58199996948242
2007-10-15,22.06999969482422,22.493999862670897
2007-10-16,21.75,22.327999877929688
2007-10-17,21.489999771118164,22.04199981689453
2007-10-18,21.43000030517578,21.836000061035158
2007-10-19,20.75,21.497999954223634
2007-10-22,21.200000762939453,21.32400016784668
2007-10-23,21.450000762939453,21.26400032043457
2007-10-24,21.18000030517578,21.202000427246094
2007-10-25,21.0,21.116000366210937
2007-10-26,21.350000381469727,21.23600044250488
2007-10-29,21.770000457763672,21.350000381469727
2007-10-30,21.6299991607666,21.386000061035155
2007-10-31,22.170000076293945,21.584000015258788
2007-11-01,21.760000228881836,21.736000061035156
2007-11-02,22.030000686645508,21.87200012207031
2007-11-05,22.06999969482422,21.931999969482423
2007-11-06,22.829999923706055,22.172000122070312
2007-11-07,22.100000381469727,22.158000183105468
2007-11-08,20.350000381469727,21.876000213623048
2007-11-09,19.360000610351562,21.342000198364257
2007-11-12,19.440000534057617,20.816000366210936
2007-11-13,20.520000457763672,20.35400047302246
2007-11-14,20.18000030517578,19.97000045776367
2007-11-15,20.420000076293945,19.984000396728515
2007-11-16,20.799999237060547,20.272000122070313
2007-11-19,20.530000686645508,20.49000015258789
2007-11-20,20.690000534057617,20.52400016784668
2007-11-21,20.209999084472656,20.529999923706054
2007-11-23,20.309999465942383,20.50799980163574
2007-11-26,19.700000762939453,20.288000106811523
2007-11-27,19.889999389648438,20.15999984741211
2007-11-28,20.510000228881836,20.123999786376952
2007-11-29,20.479999542236328,20.177999877929686
2007-11-30,20.18000030517578,20.15200004577637
2007-12-03,20.239999771118164,20.25999984741211
2007-12-04,20.030000686645508,20.288000106811523
2007-12-05,21.219999313354492,20.429999923706056
2007-12-06,21.420000076293945,20.618000030517578
2007-12-07,21.139999389648438,20.809999847412108
2007-12-10,21.639999389648438,21.089999771118165
2007-12-11,21.06999969482422,21.297999572753906
2007-12-12,21.3700008392334,21.327999877929688
2007-12-13,21.610000610351562,21.36599998474121
2007-12-14,21.200000762939453,21.378000259399414
2007-12-17,20.940000534057617,21.23800048828125
2007-12-18,21.25,21.274000549316405
2007-12-19,20.760000228881836,21.152000427246094
2007-12-20,22.100000381469727,21.250000381469725
2007-12-21,22.709999084472656,21.552000045776367
2007-12-24,22.760000228881836,21.915999984741212
2007-12-26,23.0,22.26599998474121
2007-12-27,23.040000915527344,22.722000122070312
2007-12-28,22.969999313354492,22.895999908447266
2007-12-31,22.579999923706055,22.870000076293945
2008-01-02,22.489999771118164,22.81599998474121
2008-01-03,23.110000610351562,22.838000106811524
2008-01-04,22.030000686645508,22.636000061035155
2008-01-07,22.25,22.49200019836426
2008-01-08,21.149999618530273,22.206000137329102
2008-01-09,21.610000610351562,22.030000305175783
2008-01-10,21.68000030517578,21.744000244140626
2008-01-11,21.100000381469727,21.55800018310547
2008-01-14,22.059999465942383,21.520000076293947
2008-01-15,21.309999465942383,21.552000045776367
2008-01-16,21.920000076293945,21.613999938964845
2008-01-17,21.40999984741211,21.559999847412108
2008-01-18,21.579999923706055,21.655999755859376
2008-01-22,20.219999313354492,21.2879997253418
2008-01-23,20.610000610351562,21.147999954223632
2008-01-24,20.610000610351562,20.886000061035155
2008-01-25,20.280000686645508,20.660000228881835
2008-01-28,20.260000228881836,20.39600028991699
2008-01-29,20.06999969482422,20.366000366210937
2008-01-30,20.270000457763672,20.29800033569336
2008-01-31,20.549999237060547,20.286000061035157
2008-02-01,20.68000030517578,20.36599998474121
2008-02-04,20.200000762939453,20.354000091552734
2008-02-05,19.260000228881836,20.19200019836426
2008-02-06,19.68000030517578,20.07400016784668
2008-02-07,19.200000762939453,19.804000473022462
2008-02-08,19.190000534057617,19.506000518798828
2008-02-11,19.440000534057617,19.35400047302246
2008-02-12,19.40999984741211,19.384000396728517
2008-02-13,19.65999984741211,19.38000030517578
2008-02-14,19.09000015258789,19.358000183105467
2008-02-15,19.09000015258789,19.338000106811524
2008-02-19,19.020000457763672,19.254000091552733
2008-02-20,19.43000030517578,19.25800018310547
2008-02-21,18.889999389648438,19.104000091552734
2008-02-22,18.899999618530273,19.06599998474121
2008-02-25,18.969999313354492,19.04199981689453
2008-02-26,19.209999084472656,19.07999954223633
2008-02-27,19.190000534057617,19.031999588012695
2008-02-28,19.40999984741211,19.13599967956543
2008-02-29,18.799999237060547,19.115999603271483
2008-03-03,18.950000762939453,19.111999893188475
2008-03-04,18.440000534057617,18.95800018310547
2008-03-05,18.799999237060547,18.879999923706055
2008-03-06,19.229999542236328,18.8439998626709
2008-03-07,19.0,18.88400001525879
2008-03-10,19.280000686645508,18.95
2008-03-11,19.510000228881836,19.163999938964842
2008-03-12,19.68000030517578,19.34000015258789
2008-03-13,19.84000015258789,19.4620002746582
2008-03-14,19.520000457763672,19.566000366210936
2008-03-17,19.280000686645508,19.566000366210936
2008-03-18,20.020000457763672,19.668000411987304
2008-03-19,19.559999465942383,19.644000244140624
2008-03-20,20.079999923706055,19.69200019836426
2008-03-24,20.770000457763672,19.94200019836426
2008-03-25,21.079999923706055,20.302000045776367
2008-03-26,20.940000534057617,20.486000061035156
2008-03-27,19.43000030517578,20.460000228881835
2008-03-28,19.3700008392334,20.318000411987306
2008-03-31,19.559999465942383,20.076000213623047
2008-04-01,20.40999984741211,19.94200019836426
2008-04-02,20.489999771118164,19.852000045776368
2008-04-03,20.68000030517578,20.102000045776368
2008-04-04,20.350000381469727,20.297999954223634
2008-04-07,20.229999542236328,20.431999969482423
2008-04-08,19.920000076293945,20.334000015258788
2008-04-09,20.219999313354492,20.279999923706054
2008-04-10,20.450000762939453,20.23400001525879
2008-04-11,19.84000015258789,20.131999969482422
2008-04-14,19.860000610351562,20.05800018310547
2008-04-15,20.18000030517578,20.110000228881837
2008-04-16,20.770000457763672,20.22000045776367
2008-04-17,21.200000762939453,20.370000457763673
2008-04-18,21.799999237060547,20.762000274658202
2008-04-21,21.760000228881836,21.142000198364258
2008-04-22,21.780000686645508,21.4620002746582
2008-04-23,21.90999984741211,21.690000152587892
2008-04-24,22.010000228881836,21.852000045776368
2008-04-25,21.59000015258789,21.810000228881837
2008-04-28,21.510000228881836,21.760000228881836
2008-04-29,21.760000228881836,21.756000137329103
2008-04-30,20.850000381469727,21.544000244140626
2008-05-01,21.81999969482422,21.506000137329103
2008-05-02,21.510000228881836,21.49000015258789
2008-05-05,21.549999237060547,21.497999954223634
2008-05-06,21.5,21.445999908447266
2008-05-07,20.989999771118164,21.473999786376954
2008-05-08,21.100000381469727,21.329999923706055
2008-05-09,21.0,21.227999877929687
2008-05-12,21.510000228881836,21.220000076293946
2008-05-13,21.670000076293945,21.254000091552733
2008-05-14,21.780000686645508,21.412000274658205
2008-05-15,21.8700008392334,21.566000366210936
2008-05-16,21.68000030517578,21.702000427246094
2008-05-19,22.43000030517578,21.886000442504884
2008-05-20,22.15999984741211,21.984000396728515
2008-05-21,22.010000228881836,22.030000305175783
2008-05-22,22.309999465942383,22.118000030517578
2008-05-23,21.979999542236328,22.177999877929686
2008-05-27,22.65999984741211,22.223999786376954
2008-05-28,22.790000915527344,22.35
2008-05-29,22.790000915527344,22.506000137329103
2008-05-30,22.84000015258789,22.612000274658204
2008-06-02,22.68000030517578,22.752000427246095
2008-06-03,22.90999984741211,22.802000427246092
2008-06-04,22.90999984741211,22.826000213623047
2008-06-05,23.18000030517578,22.904000091552735
2008-06-06,22.459999084472656,22.827999877929688
2008-06-09,22.549999237060547,22.801999664306642
2008-06-10,22.5,22.719999694824217
2008-06-11,22.06999969482422,22.551999664306642
2008-06-12,21.860000610351562,22.2879997253418
2008-06-13,22.6299991607666,22.321999740600585
2008-06-16,22.940000534057617,22.4
2008-06-17,22.530000686645508,22.4060001373291
2008-06-18,22.440000534057617,22.480000305175782
2008-06-19,22.700000762939453,22.64800033569336
2008-06-20,22.100000381469727,22.542000579833985
2008-06-23,22.079999923706055,22.370000457763673
2008-06-24,22.229999542236328,22.310000228881837
2008-06-25,22.549999237060547,22.33199996948242
2008-06-26,21.420000076293945,22.07599983215332
2008-06-27,21.290000915527344,21.913999938964842
2008-06-30,21.0,21.697999954223633
2008-07-01,21.309999465942383,21.513999938964844
2008-07-02,20.81999969482422,21.16800003051758
2008-07-03,20.729999542236328,21.029999923706054
2008-07-07,21.09000015258789,20.989999771118164
2008-07-08,21.579999923706055,21.105999755859376
2008-07-09,21.110000610351562,21.06599998474121
2008-07-10,21.290000915527344,21.160000228881835
2008-07-11,20.959999084472656,21.206000137329102
2008-07-14,20.450000762939453,21.078000259399413
2008-07-15,20.25,20.812000274658203
2008-07-16,20.440000534057617,20.678000259399415
2008-07-17,20.860000610351562,20.592000198364257
2008-07-18,21.18000030517578,20.636000442504884
2008-07-21,21.09000015258789,20.76400032043457
2008-07-22,21.59000015258789,21.03200035095215
2008-07-23,21.5,21.244000244140626
2008-07-24,20.950000762939453,21.262000274658202
2008-07-25,20.950000762939453,21.216000366210938
2008-07-28,20.719999313354492,21.142000198364258
2008-07-29,21.43000030517578,21.110000228881837
2008-07-30,21.309999465942383,21.072000122070314
2008-07-31,21.530000686645508,21.188000106811522
2008-08-01,21.5,21.297999954223634
2008-08-04,21.25,21.404000091552735
2008-08-05,22.209999084472656,21.559999847412108
2008-08-06,22.860000610351562,21.870000076293945
2008-08-07,22.75,22.113999938964845
2008-08-08,23.520000457763672,22.518000030517577
2008-08-11,23.079999923706055,22.88400001525879
2008-08-12,22.899999618530273,23.022000122070313
2008-08-13,23.010000228881836,23.052000045776367
2008-08-14,23.190000534057617,23.14000015258789
2008-08-15,23.059999465942383,23.047999954223634
2008-08-18,22.770000457763672,22.986000061035156
2008-08-19,22.559999465942383,22.91800003051758
2008-08-20,22.65999984741211,22.84799995422363
2008-08-21,22.299999237060547,22.66999969482422
2008-08-22,22.700000762939453,22.59799995422363
2008-08-25,22.209999084472656,22.48599967956543
2008-08-26,22.149999618530273,22.403999710083006
2008-08-27,22.34000015258789,22.339999771118165
2008-08-28,22.639999389648438,22.407999801635743
2008-08-29,21.93000030517578,22.253999710083008
2008-09-02,21.549999237060547,22.121999740600586
2008-09-03,21.190000534057617,21.929999923706056
2008-09-04,19.93000030517578,21.447999954223633
2008-09-05,20.06999969482422,20.93400001525879
2008-09-08,19.260000228881836,20.4
2008-09-09,19.170000076293945,19.92400016784668
2008-09-10,19.15999984741211,19.518000030517577
2008-09-11,19.350000381469727,19.40200004577637
2008-09-12,19.610000610351562,19.310000228881837
2008-09-15,19.010000228881836,19.260000228881836
2008-09-16,18.959999084472656,19.21800003051758
2008-09-17,18.100000381469727,19.006000137329103
2008-09-18,18.75,18.886000061035155
2008-09-19,20.06999969482422,18.977999877929687
2008-09-22,19.75,19.12599983215332
2008-09-23,19.690000534057617,19.272000122070313
2008-09-24,19.950000762939453,19.642000198364258
2008-09-25,20.469999313354492,19.986000061035156
2008-09-26,20.6200008392334,20.096000289916994
2008-09-29,18.770000457763672,19.900000381469727
2008-09-30,20.309999465942383,20.02400016784668
2008-10-01,19.860000610351562,20.006000137329103
2008-10-02,19.489999771118164,19.810000228881837
2008-10-03,19.479999542236328,19.58199996948242
2008-10-06,18.299999237060547,19.487999725341798
2008-10-07,16.780000686645508,18.78199996948242
2008-10-08,16.8799991607666,18.18599967956543
2008-10-09,16.209999084472656,17.52999954223633
2008-10-10,16.68000030517578,16.969999694824217
2008-10-13,18.860000610351562,17.08199996948242
2008-10-14,17.690000534057617,17.263999938964844
2008-10-15,15.949999809265137,17.07800006866455
2008-10-16,16.989999771118164,17.234000205993652
2008-10-17,17.020000457763672,17.30200023651123
2008-10-20,18.15999984741211,17.16200008392334
2008-10-21,17.690000534057617,17.16200008392334
2008-10-22,17.170000076293945,17.4060001373291
2008-10-23,16.950000762939453,17.39800033569336
2008-10-24,16.200000762939453,17.234000396728515
2008-10-27,15.770000457763672,16.756000518798828
2008-10-28,17.6200008392334,16.742000579833984
2008-10-29,17.290000915527344,16.766000747680664
2008-10-30,18.31999969482422,17.04000053405762
2008-10-31,18.290000915527344,17.458000564575194
2008-11-03,18.329999923706055,17.97000045776367
2008-11-04,18.899999618530273,18.226000213623045
2008-11-05,17.81999969482422,18.33199996948242
2008-11-06,16.850000381469727,18.038000106811523
2008-11-07,17.530000686645508,17.886000061035155
2008-11-10,17.559999465942383,17.731999969482423
2008-11-11,17.290000915527344,17.410000228881835
2008-11-12,16.469999313354492,17.14000015258789
2008-11-13,17.719999313354492,17.313999938964844
2008-11-14,16.899999618530273,17.187999725341797
2008-11-17,16.40999984741211,16.957999801635744
2008-11-18,17.020000457763672,16.903999710083006
2008-11-19,16.0,16.809999847412108
2008-11-20,15.399999618530273,16.345999908447265
2008-11-21,16.3799991607666,16.24199981689453
2008-11-24,16.639999389648438,16.2879997253418
2008-11-25,15.979999542236328,16.07999954223633
